height,c,L,size,attack_cost
1804000,0.2,192,1030963,2099
1804000,0.2,240,1095438,2624
1804000,0.35,100,1298725,1913
1804000,0.35,144,1339061,2755
1804000,0.35,192,1401199,3674
1804000,0.35,240,1472341,4592
1804000,0.5,100,1891205,2733
1804000,0.5,144,1912203,3936
1804000,0.5,192,1963275,5248
1804000,0.5,240,2011938,6560
1804000,0.65,100,2891147,3553
1804000,0.65,144,2896680,5117
1804000,0.65,192,2929768,6822
1804000,0.65,240,2954457,8528
1804000,0.8,100,5239940,4373
1804000,0.8,144,5188184,6298
1804000,0.8,192,5168815,8397
1804000,0.8,240,5173884,10496
1829000,0.2,100,918368,1093
1829000,0.2,144,971667,1574
1829000,0.2,192,1038960,2099
1829000,0.2,240,1106418,2624
1829000,0.35,100,1327029,1913
1829000,0.35,144,1374142,2755
1829000,0.35,192,1430723,3674
1829000,0.35,240,1482589,4592
1829000,0.5,100,1890473,2733
1829000,0.5,144,1922750,3936
1829000,0.5,192,1969186,5248
1829000,0.5,240,2026090,6560
1829000,0.65,100,2880954,3553
1829000,0.65,144,2905519,5117
1829000,0.65,192,2918599,6822
1829000,0.65,240,2956653,8528
1829000,0.8,100,5225221,4373
1829000,0.8,144,5182493,6298
1829000,0.8,192,5154828,8397
1829000,0.8,240,5185517,10496
1854000,0.2,100,927640,1093
1854000,0.2,144,975571,1574
1854000,0.2,192,1043895,2099
1854000,0.2,240,1113494,2624
1854000,0.35,100,1328060,1913
1854000,0.35,144,1370049,2755
1854000,0.35,192,1438586,3674
1854000,0.35,240,1493136,4592
1854000,0.5,100,1903704,2733
1854000,0.5,144,1938665,3936
1854000,0.5,192,1987297,5248
1854000,0.5,240,2030049,6560
1854000,0.65,100,2908880,3553
1854000,0.65,144,2914413,5117
1854000,0.65,192,2946714,6822
1854000,0.65,240,2971403,8528
1854000,0.8,100,5283702,4373
1854000,0.8,144,5216574,6298
1854000,0.8,192,5209893,8397
1854000,0.8,240,5185682,10496
1879000,0.2,100,922272,1093
1879000,0.2,144,988314,1574
1879000,0.2,192,1051703,2099
1879000,0.2,240,1119649,2624
1879000,0.35,100,1320984,1913
1879000,0.35,144,1382792,2755
1879000,0.35,192,1425465,3674
1879000,0.35,240,1496064,4592
1879000,0.5,100,1923035,2733
1879000,0.5,144,1951164,3936
1879000,0.5,192,1974664,5248
1879000,0.5,240,2024980,6560
1879000,0.65,100,2946078,3553
1879000,0.65,144,2939167,5117
1879000,0.65,192,2954632,6822
1879000,0.65,240,2990301,8528
1879000,0.8,100,5301002,4373
1879000,0.8,144,5238754,6298
1879000,0.8,192,5204501,8397
1879000,0.8,240,5207862,10496
1904000,0.2,100,926231,1093
1904000,0.2,144,982458,1574
1904000,0.2,192,1047366,2099
1904000,0.2,240,1118429,2624
1904000,0.35,100,1339095,1913
1904000,0.35,144,1372788,2755
1904000,0.35,192,1434981,3674
1904000,0.35,240,1491483,4592
1904000,0.5,100,1924066,2733
1904000,0.5,144,1940971,3936
1904000,0.5,192,1994727,5248
1904000,0.5,240,2030647,6560
1904000,0.65,100,2925936,3553
1904000,0.65,144,2911650,5117
1904000,0.65,192,2948398,6822
1904000,0.65,240,2985043,8528
1904000,0.8,100,5307755,4373
1904000,0.8,144,5253803,6298
1904000,0.8,192,5236874,8397
1904000,0.8,240,5229743,10496
1929000,0.2,100,926231,1093
1929000,0.2,144,981293,1574
1929000,0.2,192,1041754,2099
1929000,0.2,240,1112329,2624
1929000,0.35,100,1324266,1913
1929000,0.35,144,1370647,2755
1929000,0.35,192,1428448,3674
1929000,0.35,240,1489586,4592
1929000,0.5,100,1908804,2733
1929000,0.5,144,1944686,3936
1929000,0.5,192,1979410,5248
