height,c,L,size,attack_cost
1329000,0.5,100,2376290,2733
1329000,0.5,144,2379115,3936
1329000,0.5,192,2400058,5248
1329000,0.5,240,2457388,6560
1329000,0.65,100,3686413,3553
1329000,0.65,144,3636300,5117
1329000,0.65,192,3631066,6822
1329000,0.65,240,3649452,8528
1329000,0.8,100,6701300,4373
1329000,0.8,144,6570570,6298
1329000,0.8,192,6490771,8397
1329000,0.8,240,6465233,10496
1354000,0.2,100,1147997,1093
1354000,0.2,144,1197794,1574
1354000,0.2,192,1252557,2099
1354000,0.2,240,1318819,2624
1354000,0.35,100,1683123,1913
1354000,0.35,144,1714125,2755
1354000,0.35,192,1767283,3674
1354000,0.35,240,1803880,4592
1354000,0.5,100,2426489,2733
1354000,0.5,144,2430125,3936
1354000,0.5,192,2474626,5248
1354000,0.5,240,2509075,6560
1354000,0.65,100,3739523,3553
1354000,0.65,144,3692795,5117
1354000,0.65,192,3705153,6822
1354000,0.65,240,3710961,8528
1354000,0.8,100,6862121,4373
1354000,0.8,144,6714194,6298
1354000,0.8,192,6627178,8397
1354000,0.8,240,6582828,10496
1379000,0.2,100,1134405,1093
1379000,0.2,144,1187051,1574
1379000,0.2,192,1247536,2099
1379000,0.2,240,1297938,2624
1379000,0.35,100,1641141,1913
1379000,0.35,144,1688955,2755
1379000,0.35,192,1743742,3674
1379000,0.35,240,1779906,4592
1379000,0.5,100,2391820,2733
1379000,0.5,144,2408041,3936
1379000,0.5,192,2445143,5248
1379000,0.5,240,2476774,6560
1379000,0.65,100,3678110,3553
1379000,0.65,144,3655112,5117
1379000,0.65,192,3673900,6822
1379000,0.65,240,3684509,8528
1379000,0.8,100,6733982,4373
1379000,0.8,144,6623999,6298
1379000,0.8,192,6603090,8397
1379000,0.8,240,6505579,10496
1404000,0.2,100,1134869,1093
1404000,0.2,144,1179597,1574
1404000,0.2,192,1236367,2099
1404000,0.2,240,1292192,2624
1404000,0.35,100,1666548,1913
1404000,0.35,144,1697660,2755
1404000,0.35,192,1735202,3674
1404000,0.35,240,1786171,4592
1404000,0.5,100,2429104,2733
1404000,0.5,144,2425341,3936
1404000,0.5,192,2436225,5248
1404000,0.5,240,2484259,6560
1404000,0.65,100,3729577,3553
1404000,0.65,144,3694482,5117
1404000,0.65,192,3665470,6822
1404000,0.65,240,3696496,8528
1404000,0.8,100,6801237,4373
1404000,0.8,144,6680590,6298
1404000,0.8,192,6579831,8397
1404000,0.8,240,6535897,10496
1429000,0.2,100,1146911,1093
1429000,0.2,144,1207987,1574
1429000,0.2,192,1273108,2099
1429000,0.2,240,1335899,2624
1429000,0.35,100,1691742,1913
1429000,0.35,144,1735542,2755
1429000,0.35,192,1790707,3674
1429000,0.35,240,1840779,4592
1429000,0.5,100,2478729,2733
1429000,0.5,144,2495462,3936
1429000,0.5,192,2517869,5248
1429000,0.5,240,2562078,6560
1429000,0.65,100,3827954,3553
1429000,0.65,144,3809561,5117
1429000,0.65,192,3798904,6822
1429000,0.65,240,3809104,8528
1429000,0.8,100,6886672,4373
1429000,0.8,144,6804199,6298
1429000,0.8,192,6707320,8397
1429000,0.8,240,6667606,10496
1454000,0.2,100,1134814,1093
1454000,0.2,144,1163194,1574
1454000,0.2,192,1226662,2099
1454000,0.2,240,1298725,2624
1454000,0.35,100,1668933,1913
1454000,0.35,144,1681989,2755
1454000,0.35,192,1726528,3674
1454000,0.35,240,1780205,4592
1454000,0.5,100,2397274,2733
1454000,0.5,144,2384483,3936
1454000,0.5,192,2441215,5248
1454000,0.5,240,2475365,6560
1454000,0.65,100,3695197,3553
1454000,0.65,144,3644352,5117
1454000,0.65,192,3655930,6822
1454000,0.65,240,3693891,8528
1454000,0.8,100,6756743,4373
1454000,0.8,144,6654207,6298
1454000,0.8,192,6574604,8397
1454000,0.8,240,6530443,10496
1479000,0.2,100,1133405,1093
1479000,0.2,144,1195323,1574
1479000,0.2,192,1240247,2099
1479000,0.2,240,1315781,2624
1479000,0.35,100,1667091,1913
1479000,0.35,144,1712465,2755
1479000,0.35,192,1756028,3674
1479000,0.35,240,1836411,4592
