height,c,L,size,attack_cost
2279000,0.35,192,1167693,3674
2279000,0.35,240,1241629,4592
2279000,0.5,100,1474289,2733
2279000,0.5,144,1506652,3936
2279000,0.5,192,1587090,5248
2279000,0.5,240,1631337,6560
2279000,0.65,100,2245756,3553
2279000,0.65,144,2268053,5117
2279000,0.65,192,2308712,6822
2279000,0.65,240,2333054,8528
2279000,0.8,100,4049583,4373
2279000,0.8,144,3989765,6298
2279000,0.8,192,4011890,8397
2279000,0.8,240,4079272,10496
2304000,0.2,100,749739,1093
2304000,0.2,144,820771,1574
2304000,0.2,192,887009,2099
2304000,0.2,240,961354,2624
2304000,0.35,100,1033004,1913
2304000,0.35,144,1112600,2755
2304000,0.35,192,1176477,3674
2304000,0.35,240,1231924,4592
2304000,0.5,100,1513329,2733
2304000,0.5,144,1526227,3936
2304000,0.5,192,1596417,5248
2304000,0.5,240,1664277,6560
2304000,0.65,100,2244591,3553
2304000,0.65,144,2286896,5117
2304000,0.65,192,2338102,6822
2304000,0.65,240,2368245,8528
2304000,0.8,100,3980043,4373
2304000,0.8,144,4017935,6298
2304000,0.8,192,4000776,8397
2304000,0.8,240,3972211,10496
2329000,0.2,100,753643,1093
2329000,0.2,144,805643,1574
2329000,0.2,192,876761,2099
2329000,0.2,240,955797,2624
2329000,0.35,100,1048675,1913
2329000,0.35,144,1095087,2755
2329000,0.35,192,1171353,3674
2329000,0.35,240,1228996,4592
2329000,0.5,100,1504167,2733
2329000,0.5,144,1551170,3936
2329000,0.5,192,1588853,5248
2329000,0.5,240,1643348,6560
2329000,0.65,100,2265874,3553
2329000,0.65,144,2297931,5117
2329000,0.65,192,2303698,6822
2329000,0.65,240,2385380,8528
2329000,0.8,100,3997233,4373
2329000,0.8,144,4024090,6298
2329000,0.8,192,4006254,8397
2329000,0.8,240,4012337,10496
2354000,0.2,100,754131,1093
2354000,0.2,144,821802,1574
2354000,0.2,192,887741,2099
2354000,0.2,240,945305,2624
2354000,0.35,100,1063559,1913
2354000,0.35,144,1098015,2755
2354000,0.35,192,1180680,3674
2354000,0.35,240,1238024,4592
2354000,0.5,100,1481908,2733
2354000,0.5,144,1532626,3936
2354000,0.5,192,1609404,5248
2354000,0.5,240,1667016,6560
2354000,0.65,100,2253973,3553
2354000,0.65,144,2275050,5117
2354000,0.65,192,2335662,6822
2354000,0.65,240,2387143,8528
2354000,0.8,100,4032723,4373
2354000,0.8,144,4002972,6298
2354000,0.8,192,4015337,8397
2354000,0.8,240,4035871,10496
2379000,0.2,100,760585,1093
2379000,0.2,144,817410,1574
2379000,0.2,192,890480,2099
2379000,0.2,240,966045,2624
2379000,0.35,100,1059710,1913
2379000,0.35,144,1105335,2755
2379000,0.35,192,1170188,3674
2379000,0.35,240,1254427,4592
2379000,0.5,100,1493431,2733
2379000,0.5,144,1520481,3936
2379000,0.5,192,1598180,5248
2379000,0.5,240,1686646,6560
2379000,0.65,100,2248172,3553
2379000,0.65,144,2256262,5117
2379000,0.65,192,2321565,6822
2379000,0.65,240,2366702,8528
2379000,0.8,100,4024482,4373
2379000,0.8,144,4004790,6298
2379000,0.8,192,4067230,8397
2379000,0.8,240,4051054,10496
2404000,0.2,100,764190,1093
2404000,0.2,144,808870,1574
2404000,0.2,192,882672,2099
2404000,0.2,240,950917,2624
2404000,0.35,100,1068061,1913
2404000,0.35,144,1128082,2755
2404000,0.35,192,1184584,3674
2404000,0.35,240,1248571,4592
2404000,0.5,100,1488795,2733
2404000,0.5,144,1536585,3936
2404000,0.5,192,1607263,5248
2404000,0.5,240,1677374,6560
2404000,0.65,100,2249447,3553
2404000,0.65,144,2263393,5117
2404000,0.65,192,2352852,6822
2404000,0.65,240,2399886,8528
2404000,0.8,100,4108772,4373
2404000,0.8,144,3987576,6298
2404000,0.8,192,4086073,8397
2404000,0.8,240,4095572,10496
2429000,0.2,100,751746,1093
2429000,0.2,144,808870,1574
2429000,0.2,192,887796,2099
2429000,0.2,240,969949,2624
2429000,0.35,100,1043362,1913
2429000,0.35,144,1114906,2755
2429000,0.35,192,1201963,3674
2429000,0.35,240,1265407,4592
2429000,0.5,100,1534722,2733
2429000,0.5,144,1551036,3936
2429000,0.5,192,1592135,5248
2429000,0.5,240,1673714,6560
2429000,0.65,100,2259695,3553
2429000,0.65,144,2298340,5117
2429000,0.65,192,2309963,6822
2429000,0.65,240,2378713,8528
2429000,0.8,100,4054415,4373
2429000,0.8,144,4035699,6298
2429000,0.8,192,4018351,8397
2429000,0.8,240,4102703,10496
2454000,0.2,100,778586,1093
2454000,0.2,144,817654,1574
2454000,0.2,192,877548,2099
2454000,0.2,240,957017,2624
2454000,0.35,100,1050981,1913
2454000,0.35,144,1103249,2755
2454000,0.35,192,1181766,3674
2454000,0.35,240,1262101,4592
2454000,0.5,100,1526182,2733
2454000,0.5,144,1565432,3936
2454000,0.5,192,1614150,5248
2454000,0.5,240,1679625,6560
2454000,0.65,100,2257554,3553
2454000,0.65,144,2268871,5117
2454000,0.65,192,2333198,6822
2454000,0.65,240,2385112,8528
2454000,0.8,100,4054037,4373
2454000,0.8,144,4061862,6298
2454000,0.8,192,4071842,8397
2454000,0.8,240,4105119,10496
2479000,0.2,100,775713,1093
2479000,0.2,144,822589,1574
2479000,0.2,192,896092,2099
2479000,0.2,240,965612,2624
2479000,0.35,100,1052689,1913
2479000,0.35,144,1097393,2755
2479000,0.35,192,1164686,3674
2479000,0.35,240,1258496,4592
2479000,0.5,100,1510621,2733
2479000,0.5,144,1562315,3936
2479000,0.5,192,1570230,5248
2479000,0.5,240,1664741,6560
2479000,0.65,100,2291525,3553
2479000,0.65,144,2287470,5117
2479000,0.65,192,2354481,6822
2479000,0.65,240,2390047,8528
2479000,0.8,100,4080743,4373
2479000,0.8,144,4070756,6298
2479000,0.8,192,4074581,8397
2479000,0.8,240,4103222,10496
2504000,0.2,100,744725,1093
2504000,0.2,144,828689,1574
2504000,0.2,192,902003,2099
2504000,0.2,240,968052,2624
2504000,0.35,100,1053421,1913
2504000,0.35,144,1114717,2755
2504000,0.35,192,1197382,3674
2504000,0.35,240,1245509,4592
2504000,0.5,100,1504277,2733
2504000,0.5,144,1573539,3936
2504000,0.5,192,1632993,5248
2504000,0.5,240,1672360,6560
2504000,0.65,100,2285480,3553
2504000,0.65,144,2300701,5117
2504000,0.65,192,2366925,6822
2504000,0.65,240,2401326,8528
2504000,0.8,100,4055666,4373
2504000,0.8,144,4088190,6298
2504000,0.8,192,4047851,8397
2504000,0.8,240,4101514,10496
2529000,0.2,100,753265,1093
2529000,0.2,144,802581,1574
2529000,0.2,192,889559,2099
2529000,0.2,240,975372,2624
2529000,0.35,100,1075924,1913
2529000,0.35,144,1131065,2755
2529000,0.35,192,1207142,3674
2529000,0.35,240,1275765,4592
2529000,0.5,100,1498476,2733
2529000,0.5,144,1551878,3936
2529000,0.5,192,1608837,5248
2529000,0.5,240,1675044,6560
2529000,0.65,100,2276995,3553
2529000,0.65,144,2289233,5117
2529000,0.65,192,2366736,6822
2529000,0.65,240,2416698,8528
2529000,0.8,100,4056996,4373
2529000,0.8,144,4058477,6298
2529000,0.8,192,4052542,8397
2529000,0.8,240,4083324,10496
2554000,0.2,100,775469,1093
2554000,0.2,144,827713,1574
2554000,0.2,192,898886,2099
2554000,0.2,240,964392,2624
2554000,0.35,100,1073295,1913
2554000,0.35,144,1125020,2755
2554000,0.35,192,1186646,3674
2554000,0.35,240,1269421,4592
2554000,0.5,100,1506040,2733
2554000,0.5,144,1544070,3936
2554000,0.5,192,1628412,5248
2554000,0.5,240,1692179,6560
2554000,0.65,100,2258939,3553
2554000,0.65,144,2309296,5117
2554000,0.65,192,2348979,6822
2554000,0.65,240,2400649,8528
2554000,0.8,100,4030455,4373
2554000,0.8,144,4077863,6298
2554000,0.8,192,4110724,8397
2554000,0.8,240,4114611,10496
2579000,0.2,100,768881,1093
2579000,0.2,144,832160,1574
2579000,0.2,192,870283,2099
2579000,0.2,240,971767,2624
2579000,0.35,100,1064212,1913
2579000,0.35,144,1133316,2755
2579000,0.35,192,1183773,3674
2579000,0.35,240,1255025,4592
2579000,0.5,100,1510487,2733
2579000,0.5,144,1537781,3936
2579000,0.5,192,1614992,5248
2579000,0.5,240,1675099,6560
2579000,0.65,100,2243378,3553
2579000,0.65,144,2317159,5117
2579000,0.65,192,2360014,6822
2579000,0.65,240,2412904,8528
2579000,0.8,100,4049841,4373
2579000,0.8,144,4024482,6298
2579000,0.8,192,4068567,8397
2579000,0.8,240,4101545,10496
2604000,0.2,100,772840,1093
2604000,0.2,144,813128,1574
2604000,0.2,192,895226,2099
2604000,0.2,240,961275,2624
2604000,0.35,100,1077443,1913
2604000,0.35,144,1114528,2755
2604000,0.35,192,1185969,3674
2604000,0.35,240,1256111,4592
2604000,0.5,100,1514147,2733
2604000,0.5,144,1573161,3936
2604000,0.5,192,1632127,5248
2604000,0.5,240,1691014,6560
2604000,0.65,100,2280765,3553
2604000,0.65,144,2290618,5117
2604000,0.65,192,2351285,6822
2604000,0.65,240,2397587,8528
2604000,0.8,100,4115044,4373
2604000,0.8,144,4082420,6298
2604000,0.8,192,4080877,8397
2604000,0.8,240,4150022,10496
2629000,0.2,100,769912,1093
2629000,0.2,144,812884,1574
2629000,0.2,192,906450,2099
2629000,0.2,240,956395,2624
2629000,0.35,100,1082323,1913
2629000,0.35,144,1129223,2755
2629000,0.35,192,1192801,3674
2629000,0.35,240,1251664,4592
2629000,0.5,100,1513226,2733
2629000,0.5,144,1574192,3936
2629000,0.5,192,1639203,5248
2629000,0.5,240,1681986,6560
2629000,0.65,100,2287652,3553
2629000,0.65,144,2327218,5117
2629000,0.65,192,2350553,6822
2629000,0.65,240,2387583,8528
2629000,0.8,100,4107590,4373
2629000,0.8,144,4102971,6298
2629000,0.8,192,4083860,8397
2629000,0.8,240,4114886,10496
2654000,0.2,100,750148,1093
2654000,0.2,144,822156,1574
2654000,0.2,192,895714,2099
2654000,0.2,240,962251,2624
2654000,0.35,100,1059143,1913
2654000,0.35,144,1135567,2755
2654000,0.35,192,1194076,3674
2654000,0.35,240,1244832,4592
2654000,0.5,100,1535674,2733
2654000,0.5,144,1560284,3936
2654000,0.5,192,1603390,5248
2654000,0.5,240,1703214,6560
2654000,0.65,100,2282583,3553
2654000,0.65,144,2311413,5117
2654000,0.65,192,2371891,6822
2654000,0.65,240,2409598,8528
2654000,0.8,100,4128873,4373
2654000,0.8,144,4116800,6298
2654000,0.8,192,4088606,8397
2654000,0.8,240,4131289,10496
2679000,0.2,100,769912,1093
2679000,0.2,144,816300,1574
2679000,0.2,192,886198,2099
2679000,0.2,240,968839,2624
2679000,0.35,100,1087203,1913
2679000,0.35,144,1120927,2755
2679000,0.35,192,1203348,3674
2679000,0.35,240,1276607,4592
2679000,0.5,100,1534265,2733
2679000,0.5,144,1553751,3936
2679000,0.5,192,1626570,5248
2679000,0.5,240,1694973,6560
2679000,0.65,100,2271603,3553
2679000,0.65,144,2330256,5117
2679000,0.65,192,2335779,6822
2679000,0.65,240,2419169,8528
2679000,0.8,100,4143867,4373
2679000,0.8,144,4124120,6298
2679000,0.8,192,4127945,8397
2679000,0.8,240,4131643,10496
2704000,0.2,100,775524,1093
2704000,0.2,144,829531,1574
2704000,0.2,192,888748,2099
2704000,0.2,240,963282,2624
2704000,0.35,100,1081701,1913
2704000,0.35,144,1151726,2755
2704000,0.35,192,1187000,3674
2704000,0.35,240,1245619,4592
2704000,0.5,100,1524017,2733
2704000,0.5,144,1574735,3936
2704000,0.5,192,1613205,5248
2704000,0.5,240,1683505,6560
2704000,0.65,100,2300206,3553
2704000,0.65,144,2349099,5117
2704000,0.65,192,2396401,6822
2704000,0.65,240,2423128,8528
2704000,0.8,100,4158806,4373
2704000,0.8,144,4075619,6298
2704000,0.8,192,4067055,8397
2704000,0.8,240,4128526,10496
2729000,0.2,100,761726,1093
2729000,0.2,144,822998,1574
2729000,0.2,192,884600,2099
2729000,0.2,240,974317,2624
2729000,0.35,100,1084141,1913
2729000,0.35,144,1129577,2755
2729000,0.35,192,1210290,3674
2729000,0.35,240,1251530,4592
2729000,0.5,100,1555359,2733
2729000,0.5,144,1594066,3936
2729000,0.5,192,1630041,5248
2729000,0.5,240,1679955,6560
2729000,0.65,100,2292319,3553
2729000,0.65,144,2328847,5117
2729000,0.65,192,2370293,6822
2729000,0.65,240,2407378,8528
2729000,0.8,100,4132131,4373
2729000,0.8,144,4111841,6298
2729000,0.8,192,4109621,8397
2729000,0.8,240,4164071,10496
2754000,0.2,100,788322,1093
2754000,0.2,144,832459,1574
2754000,0.2,192,900161,2099
2754000,0.2,240,976458,2624
2754000,0.35,100,1084086,1913
2754000,0.35,144,1108538,2755
2754000,0.35,192,1213706,3674
2754000,0.35,240,1278126,4592
2754000,0.5,100,1533344,2733
2754000,0.5,144,1601685,3936
2754000,0.5,192,1626436,5248
2754000,0.5,240,1691423,6560
2754000,0.65,100,2292020,3553
2754000,0.65,144,2361110,5117
2754000,0.65,192,2381273,6822
2754000,0.65,240,2437335,8528
2754000,0.8,100,4107975,4373
2754000,0.8,144,4143427,6298
2754000,0.8,192,4135296,8397
2754000,0.8,240,4164126,10496
2779000,0.2,100,777287,1093
2779000,0.2,144,826713,1574
2779000,0.2,192,911385,2099
2779000,0.2,240,978465,2624
2779000,0.35,100,1093224,1913
2779000,0.35,144,1134024,2755
2779000,0.35,192,1196626,3674
2779000,0.35,240,1275009,4592
2779000,0.5,100,1532179,2733
2779000,0.5,144,1558686,3936
2779000,0.5,192,1650647,5248
2779000,0.5,240,1692942,6560
2779000,0.65,100,2287927,3553
2779000,0.65,144,2332672,5117
2779000,0.65,192,2383524,6822
2779000,0.65,240,2451298,8528
2779000,0.8,100,4131564,4373
2779000,0.8,144,4151534,6298
2779000,0.8,192,4154383,8397
2779000,0.8,240,4145826,10496
2804000,0.2,100,779483,1093
2804000,0.2,144,825627,1574
2804000,0.2,192,901381,2099
2804000,0.2,240,990665,2624
2804000,0.35,100,1071508,1913
2804000,0.35,144,1127137,2755
2804000,0.35,192,1212242,3674
2804000,0.35,240,1252994,4592
2804000,0.5,100,1526567,2733
2804000,0.5,144,1538977,3936
2804000,0.5,192,1636928,5248
2804000,0.5,240,1708802,6560
2804000,0.65,100,2333067,3553
2804000,0.65,144,2334002,5117
2804000,0.65,192,2370836,6822
2804000,0.65,240,2435493,8528
2804000,0.8,100,4169250,4373
2804000,0.8,144,4148905,6298
2804000,0.8,192,4131990,8397
2804000,0.8,240,4156483,10496
2829000,0.2,100,759231,1093
2829000,0.2,144,819338,1574
2829000,0.2,192,890267,2099
2829000,0.2,240,978709,2624
2829000,0.35,100,1111469,1913
2829000,0.35,144,1141533,2755
2829000,0.35,192,1207850,3674
2829000,0.35,240,1259582,4592
2829000,0.5,100,1547307,2733
2829000,0.5,144,1579237,3936
2829000,0.5,192,1648506,5248
2829000,0.5,240,1714225,6560
2829000,0.65,100,2332390,3553
2829000,0.65,144,2314427,5117
2829000,0.65,192,2397731,6822
2829000,0.65,240,2444277,8528
2829000,0.8,100,4105023,4373
2829000,0.8,144,4157012,6298
2829000,0.8,192,4116240,8397
2829000,0.8,240,4153311,10496
2854000,0.2,100,773438,1093
2854000,0.2,144,845690,1574
2854000,0.2,192,907103,2099
2854000,0.2,240,988713,2624
2854000,0.35,100,1078883,1913
2854000,0.35,144,1123343,2755
2854000,0.35,192,1200042,3674
2854000,0.35,240,1285013,4592
2854000,0.5,100,1537358,2733
2854000,0.5,144,1553184,3936
2854000,0.5,192,1613803,5248
2854000,0.5,240,1696358,6560
2854000,0.65,100,2327431,3553
2854000,0.65,144,2359811,5117
2854000,0.65,192,2389490,6822
2854000,0.65,240,2420664,8528
2854000,0.8,100,4187550,4373
2854000,0.8,144,4151022,6298
2854000,0.8,192,4155823,8397
2854000,0.8,240,4158600,10496
2879000,0.2,100,781002,1093
2879000,0.2,144,837016,1574
2879000,0.2,192,908024,2099
2879000,0.2,240,983101,2624
2879000,0.35,100,1098836,1913
2879000,0.35,144,1139935,2755
2879000,0.35,192,1196138,3674
2879000,0.35,240,1280865,4592
2879000,0.5,100,1569078,2733
2879000,0.5,144,1570264,3936
2879000,0.5,192,1623429,5248
2879000,0.5,240,1693729,6560
2879000,0.65,100,2361237,3553
2879000,0.65,144,2353766,5117
2879000,0.65,192,2405216,6822
2879000,0.65,240,2441459,8528
2879000,0.8,100,4185952,4373
2879000,0.8,144,4177673,6298
2879000,0.8,192,4151407,8397
2879000,0.8,240,4205692,10496
2904000,0.2,100,774170,1093
2904000,0.2,144,841786,1574
2904000,0.2,192,905828,2099
2904000,0.2,240,976757,2624
2904000,0.35,100,1093712,1913
2904000,0.35,144,1144516,2755
2904000,0.35,192,1206929,3674
2904000,0.35,240,1262376,4592
2904000,0.5,100,1549125,2733
2904000,0.5,144,1565250,3936
2904000,0.5,192,1650946,5248
2904000,0.5,240,1692509,6560
2904000,0.65,100,2323472,3553
2904000,0.65,144,2348154,5117
2904000,0.65,192,2378077,6822
2904000,0.65,240,2453659,8528
2904000,0.8,100,4152579,4373
2904000,0.8,144,4165016,6298
2904000,0.8,192,4195272,8397
2904000,0.8,240,4215263,10496
2929000,0.2,100,783686,1093
2929000,0.2,144,829830,1574
2929000,0.2,192,920956,2099
2929000,0.2,240,996143,2624
2929000,0.35,100,1086880,1913
2929000,0.35,144,1129388,2755
2929000,0.35,192,1217665,3674
2929000,0.35,240,1272813,4592
2929000,0.5,100,1535461,2733
2929000,0.5,144,1592334,3936
2929000,0.5,192,1655149,5248
2929000,0.5,240,1707393,6560
2929000,0.65,100,2356656,3553
2929000,0.65,144,2358323,5117
2929000,0.65,192,2384232,6822
2929000,0.65,240,2458649,8528
2929000,0.8,100,4229549,4373
2929000,0.8,144,4149534,6298
2929000,0.8,192,4142379,8397
2929000,0.8,240,4224212,10496
2954000,0.2,100,766362,1093
2954000,0.2,144,831349,1574
2954000,0.2,192,906560,2099
2954000,0.2,240,982613,2624
2954000,0.35,100,1077175,1913
2954000,0.35,144,1147987,2755
2954000,0.35,192,1221081,3674
2954000,0.35,240,1289704,4592
2954000,0.5,100,1567480,2733
2954000,0.5,144,1563731,3936
2954000,0.5,192,1648073,5248
2954000,0.5,240,1699152,6560
2954000,0.65,100,2323771,3553
2954000,0.65,144,2346312,5117
2954000,0.65,192,2408199,6822
2954000,0.65,240,2482427,8528
2954000,0.8,100,4192272,4373
2954000,0.8,144,4229377,6298
2954000,0.8,192,4163717,8397
2954000,0.8,240,4180945,10496
2979000,0.2,100,787401,1093
2979000,0.2,144,837449,1574
2979000,0.2,192,897288,2099
2979000,0.2,240,986139,2624
2979000,0.35,100,1084007,1913
2979000,0.35,144,1140722,2755
2979000,0.35,192,1227425,3674
2979000,0.35,240,1287319,4592
2979000,0.5,100,1522340,2733
2979000,0.5,144,1619284,3936
2979000,0.5,192,1663445,5248
2979000,0.5,240,1729707,6560
2979000,0.65,100,2351886,3553
2979000,0.65,144,2371011,5117
2979000,0.65,192,2395511,6822
2979000,0.65,240,2467677,8528
2979000,0.8,100,4196963,4373
2979000,0.8,144,4179711,6298
2979000,0.8,192,4195303,8397
2979000,0.8,240,4223779,10496
3004000,0.2,100,758853,1093
3004000,0.2,144,848429,1574
3004000,0.2,192,899295,2099
3004000,0.2,240,971444,2624
3004000,0.35,100,1078450,1913
3004000,0.35,144,1132371,2755
3004000,0.35,192,1195760,3674
3004000,0.35,240,1266036,4592
3004000,0.5,100,1558208,2733
3004000,0.5,144,1597458,3936
3004000,0.5,192,1641784,5248
3004000,0.5,240,1712627,6560
3004000,0.65,100,2340284,3553
3004000,0.65,144,2361007,5117
3004000,0.65,192,2421186,6822
3004000,0.65,240,2454556,8528
3004000,0.8,100,4192382,4373
3004000,0.8,144,4203190,6298
3004000,0.8,192,4176027,8397
3004000,0.8,240,4181189,10496
3029000,0.2,100,765197,1093
3029000,0.2,144,850137,1574
3029000,0.2,192,913447,2099
3029000,0.2,240,999992,2624
3029000,0.35,100,1107242,1913
3029000,0.35,144,1142619,2755
3029000,0.35,192,1204599,3674
3029000,0.35,240,1291711,4592
3029000,0.5,100,1538255,2733
3029000,0.5,144,1571405,3936
3029000,0.5,192,1630914,5248
3029000,0.5,240,1725425,6560
3029000,0.65,100,2338277,3553
3029000,0.65,144,2389854,5117
3029000,0.65,192,2422028,6822
3029000,0.65,240,2472911,8528
3029000,0.8,100,4180048,4373
3029000,0.8,144,4204953,6298
3029000,0.8,192,4198097,8397
3029000,0.8,240,4212720,10496
3054000,0.2,100,776909,1093
3054000,0.2,144,830861,1574
3054000,0.2,192,910519,2099
3054000,0.2,240,975836,2624
3054000,0.35,100,1100221,1913
3054000,0.35,144,1149994,2755
3054000,0.35,192,1209912,3674
3054000,0.35,240,1285367,4592
3054000,0.5,100,1555579,2733
3054000,0.5,144,1588485,3936
3054000,0.5,192,1663555,5248
3054000,0.5,240,1725858,6560
3054000,0.65,100,2346628,3553
3054000,0.65,144,2367217,5117
3054000,0.65,192,2419289,6822
3054000,0.65,240,2445827,8528
3054000,0.8,100,4219143,4373
3054000,0.8,144,4134248,6298
3054000,0.8,192,4202056,8397
3054000,0.8,240,4228635,10496
3079000,0.2,100,785937,1093
3079000,0.2,144,825249,1574
3079000,0.2,192,914423,2099
3079000,0.2,240,978520,2624
3079000,0.35,100,1115050,1913
3079000,0.35,144,1147798,2755
3079000,0.35,192,1210156,3674
3079000,0.35,240,1283659,4592
3079000,0.5,100,1565394,2733
3079000,0.5,144,1611775,3936
3079000,0.5,192,1647695,5248
3079000,0.5,240,1739522,6560
3079000,0.65,100,2346738,3553
3079000,0.65,144,2359409,5117
3079000,0.65,192,2434228,6822
3079000,0.65,240,2476492,8528
3079000,0.8,100,4224810,4373
3079000,0.8,144,4219514,6298
3079000,0.8,192,4263599,8397
3079000,0.8,240,4211366,10496
904000,0.2,100,496349,1093
904000,0.2,144,566893,1574
904000,0.2,192,639963,2099
904000,0.2,240,646448,2624
904000,0.35,100,680244,1913
904000,0.35,144,726357,2755
904000,0.35,192,797066,3674
904000,0.35,240,875205,4592
904000,0.5,100,933934,2733
904000,0.5,144,963180,3936
904000,0.5,192,1031174,5248
904000,0.5,240,1104213,6560
904000,0.65,100,1374272,3553
904000,0.65,144,1406573,5117
904000,0.65,192,1450105,6822
904000,0.65,240,1499823,8528
904000,0.8,100,2441706,4373
904000,0.8,144,2430255,6298
904000,0.8,192,2446823,8397
904000,0.8,240,2473402,10496
929000,0.2,100,572965,1093
929000,0.2,144,644241,1574
929000,0.2,192,713651,2099
929000,0.2,240,793852,2624
929000,0.35,100,775160,1913
929000,0.35,144,844752,2755
929000,0.35,192,915705,3674
929000,0.35,240,980424,4592
929000,0.5,100,1098744,2733
929000,0.5,144,1150926,3936
929000,0.5,192,1221793,5248
929000,0.5,240,1281412,6560
929000,0.65,100,1620578,3553
929000,0.65,144,1678255,5117
929000,0.65,192,1727698,6822
929000,0.65,240,1774000,8528
929000,0.8,100,2882834,4373
929000,0.8,144,2919262,6298
929000,0.8,192,2899175,8397
929000,0.8,240,2929902,10496
954000,0.2,100,593028,1093
954000,0.2,144,663816,1574
954000,0.2,192,737374,2099
954000,0.2,240,827823,2624
954000,0.35,100,818647,1913
954000,0.35,144,889459,2755
954000,0.35,192,946260,3674
954000,0.35,240,1027028,4592
954000,0.5,100,1149307,2733
954000,0.5,144,1184897,3936
954000,0.5,192,1273332,5248
954000,0.5,240,1320019,6560
954000,0.65,100,1710480,3553
954000,0.65,144,1729849,5117
954000,0.65,192,1792712,6822
954000,0.65,240,1844382,8528
954000,0.8,100,3014570,4373
954000,0.8,144,3016106,6298
954000,0.8,192,3048479,8397
954000,0.8,240,3098238,10496
979000,0.2,100,605228,1093
979000,0.2,144,676315,1574
979000,0.2,192,765434,2099
979000,0.2,240,835930,2624
979000,0.35,100,849446,1913
979000,0.35,144,910986,2755
979000,0.35,192,976327,3674
979000,0.35,240,1033183,4592
979000,0.5,100,1183278,2733
979000,0.5,144,1209108,3936
979000,0.5,192,1303698,5248
979000,0.5,240,1350873,6560
979000,0.65,100,1745482,3553
979000,0.65,144,1780955,5117
979000,0.65,192,1850894,6822
979000,0.65,240,1870844,8528
979000,0.8,100,3115074,4373
979000,0.8,144,3102702,6298
979000,0.8,192,3129951,8397
979000,0.8,240,3157994,10496
1004000,0.2,100,638467,1093
1004000,0.2,144,688515,1574
1004000,0.2,192,764025,2099
1004000,0.2,240,836662,2624
1004000,0.35,100,862433,1913
1004000,0.35,144,919825,2755
1004000,0.35,192,999507,3674
1004000,0.35,240,1051538,4592
1004000,0.5,100,1223404,2733
1004000,0.5,144,1264551,3936
1004000,0.5,192,1327909,5248
1004000,0.5,240,1378500,6560
1004000,0.65,100,1796344,3553
1004000,0.65,144,1809613,5117
1004000,0.65,192,1876624,6822
1004000,0.65,240,1946350,8528
1004000,0.8,100,3185810,4373
1004000,0.8,144,3159042,6298
1004000,0.8,192,3192635,8397
1004000,0.8,240,3203598,10496
1029000,0.2,100,627542,1093
1029000,0.2,144,691742,1574
1029000,0.2,192,762317,2099
1029000,0.2,240,847941,2624
1029000,0.35,100,901284,1913
1029000,0.35,144,925248,2755
1029000,0.35,192,1004198,3674
1029000,0.35,240,1083801,4592
1029000,0.5,100,1218579,2733
1029000,0.5,144,1265393,3936
1029000,0.5,192,1338944,5248
1029000,0.5,240,1405151,6560
1029000,0.65,100,1809874,3553
1029000,0.65,144,1845103,5117
1029000,0.65,192,1932366,6822
1029000,0.65,240,1955976,8528
1029000,0.8,100,3230682,4373
1029000,0.8,144,3262663,6298
1029000,0.8,192,3249951,8397
1029000,0.8,240,3248470,10496
1054000,0.2,100,632663,1093
1054000,0.2,144,718634,1574
1054000,0.2,192,788288,2099
1054000,0.2,240,868922,2624
1054000,0.35,100,899140,1913
1054000,0.35,144,934383,2755
1054000,0.35,192,1005226,3674
1054000,0.35,240,1088489,4592
1054000,0.5,100,1243519,2733
1054000,0.5,144,1286429,3936
1054000,0.5,192,1355399,5248
1054000,0.5,240,1393735,6560
1054000,0.65,100,1853901,3553
1054000,0.65,144,1884738,5117
1054000,0.65,192,1938817,6822
1054000,0.65,240,1968771,8528
1054000,0.8,100,3271458,4373
1054000,0.8,144,3289964,6298
1054000,0.8,192,3261880,8397
1054000,0.8,240,3308955,10496
1079000,0.2,100,639062,1093
1079000,0.2,144,714974,1574
1079000,0.2,192,782975,2099
1079000,0.2,240,855801,2624
1079000,0.35,100,902556,1913
1079000,0.35,144,949212,2755
1079000,0.35,192,1001377,3674
1079000,0.35,240,1100933,4592
1079000,0.5,100,1254798,2733
1079000,0.5,144,1294292,3936
1079000,0.5,192,1374486,5248
1079000,0.5,240,1444054,6560
1079000,0.65,100,1872067,3553
1079000,0.65,144,1910767,5117
1079000,0.65,192,1922579,6822
1079000,0.65,240,1997185,8528
1079000,0.8,100,3308412,4373
1079000,0.8,144,3317811,6298
1079000,0.8,192,3341589,8397
1079000,0.8,240,3341084,10496
1104000,0.2,100,663706,1093
1104000,0.2,144,711558,1574
1104000,0.2,192,780236,2099
1104000,0.2,240,858729,2624
1104000,0.35,100,912371,1913
1104000,0.35,144,957319,2755
1104000,0.35,192,1039008,3674
1104000,0.35,240,1092204,4592
1104000,0.5,100,1265345,2733
1104000,0.5,144,1282635,3936
1104000,0.5,192,1363561,5248
1104000,0.5,240,1423668,6560
1104000,0.65,100,1885841,3553
1104000,0.65,144,1937906,5117
1104000,0.65,192,1957526,6822
1104000,0.65,240,2007543,8528
1104000,0.8,100,3339864,4373
1104000,0.8,144,3374041,6298
1104000,0.8,192,3375237,8397
1104000,0.8,240,3368144,10496
1129000,0.2,100,649121,1093
1129000,0.2,144,713565,1574
1129000,0.2,192,786580,2099
1129000,0.2,240,867080,2624
