height,c,L,size,attack_cost
2804000,0.35,100,1052273,1913
2804000,0.35,144,1095458,2755
2804000,0.35,192,1164758,3674
2804000,0.35,240,1247423,4592
2804000,0.5,100,1494936,2733
2804000,0.5,144,1520955,3936
2804000,0.5,192,1596757,5248
2804000,0.5,240,1626364,6560
2804000,0.65,100,2198698,3553
2804000,0.65,144,2273211,5117
2804000,0.65,192,2286298,6822
2804000,0.65,240,2380668,8528
2804000,0.8,100,3971650,4373
2804000,0.8,144,3996122,6298
2804000,0.8,192,3987015,8397
2804000,0.8,240,4010422,10496
2829000,0.2,100,703059,1093
2829000,0.2,144,761891,1574
2829000,0.2,192,813678,2099
2829000,0.2,240,893635,2624
2829000,0.35,100,965625,1913
2829000,0.35,144,1031557,2755
2829000,0.35,192,1095190,3674
2829000,0.35,240,1161562,4592
2829000,0.5,100,1377530,2733
2829000,0.5,144,1413309,3936
2829000,0.5,192,1449583,5248
2829000,0.5,240,1530674,6560
2829000,0.65,100,2067521,3553
2829000,0.65,144,2101042,5117
2829000,0.65,192,2120961,6822
2829000,0.65,240,2182879,8528
2829000,0.8,100,3720661,4373
2829000,0.8,144,3655286,6298
2829000,0.8,192,3645203,8397
2829000,0.8,240,3670373,10496
2854000,0.2,100,714998,1093
2854000,0.2,144,792429,1574
2854000,0.2,192,859643,2099
2854000,0.2,240,928620,2624
2854000,0.35,100,1032770,1913
2854000,0.35,144,1092114,2755
2854000,0.35,192,1138667,3674
2854000,0.35,240,1233099,4592
2854000,0.5,100,1424052,2733
2854000,0.5,144,1488190,3936
2854000,0.5,192,1525629,5248
2854000,0.5,240,1618920,6560
2854000,0.65,100,2190893,3553
2854000,0.65,144,2188247,5117
2854000,0.65,192,2267946,6822
2854000,0.65,240,2294484,8528
2854000,0.8,100,3903879,4373
2854000,0.8,144,3900535,6298
2854000,0.8,192,3901432,8397
2854000,0.8,240,3943871,10496
2879000,0.2,100,689474,1093
2879000,0.2,144,753918,1574
2879000,0.2,192,821077,2099
2879000,0.2,240,895721,2624
2879000,0.35,100,971993,1913
2879000,0.35,144,1012982,2755
2879000,0.35,192,1075639,3674
2879000,0.35,240,1148654,4592
2879000,0.5,100,1361041,2733
2879000,0.5,144,1393703,3936
2879000,0.5,192,1447545,5248
2879000,0.5,240,1505944,6560
2879000,0.65,100,2064043,3553
2879000,0.65,144,2063160,5117
2879000,0.65,192,2105771,6822
2879000,0.65,240,2137677,8528
2879000,0.8,100,3656609,4373
2879000,0.8,144,3606417,6298
2879000,0.8,192,3656358,8397
2879000,0.8,240,3600276,10496
2904000,0.2,100,775225,1093
2904000,0.2,144,829177,1574
2904000,0.2,192,907017,2099
2904000,0.2,240,966045,2624
2904000,0.35,100,1086495,1913
2904000,0.35,144,1127295,2755
2904000,0.35,192,1194588,3674
2904000,0.35,240,1257300,4592
2904000,0.5,100,1537241,2733
2904000,0.5,144,1573319,3936
2904000,0.5,192,1624910,5248
2904000,0.5,240,1693557,6560
2904000,0.65,100,2302797,3553
2904000,0.65,144,2335043,5117
2904000,0.65,192,2386926,6822
2904000,0.65,240,2427317,8528
2904000,0.8,100,4136306,4373
2904000,0.8,144,4082643,6298
2904000,0.8,192,4090860,8397
2904000,0.8,240,4134086,10496
2929000,0.2,100,776634,1093
2929000,0.2,144,818874,1574
2929000,0.2,192,902436,2099
2929000,0.2,240,956474,2624
2929000,0.35,100,1062583,1913
2929000,0.35,144,1125831,2755
2929000,0.35,192,1187213,3674
2929000,0.35,240,1259984,4592
2929000,0.5,100,1507174,2733
2929000,0.5,144,1570824,3936
2929000,0.5,192,1594599,5248
2929000,0.5,240,1685694,6560
2929000,0.65,100,2285607,3553
2929000,0.65,144,2317420,5117
2929000,0.65,192,2332215,6822
2929000,0.65,240,2411945,8528
2929000,0.8,100,4107837,4373
2929000,0.8,144,4084186,6298
2929000,0.8,192,4061958,8397
2929000,0.8,240,4132457,10496
2954000,0.2,100,753045,1093
2954000,0.2,144,821393,1574
2954000,0.2,192,893731,2099
2954000,0.2,240,962464,2624
2954000,0.35,100,1059325,1913
2954000,0.35,144,1121841,2755
2954000,0.35,192,1196942,3674
2954000,0.35,240,1260386,4592
2954000,0.5,100,1501854,2733
2954000,0.5,144,1540616,3936
2954000,0.5,192,1588547,5248
2954000,0.5,240,1648166,6560
2954000,0.65,100,2288308,3553
2954000,0.65,144,2300113,5117
2954000,0.65,192,2329304,6822
2954000,0.65,240,2407814,8528
2954000,0.8,100,4062542,4373
2954000,0.8,144,4084031,6298
2954000,0.8,192,4033200,8397
2954000,0.8,240,4076670,10496
2979000,0.2,100,776359,1093
2979000,0.2,144,803660,1574
2979000,0.2,192,892645,2099
2979000,0.2,240,950099,2624
2979000,0.35,100,1058727,1913
2979000,0.35,144,1114655,2755
2979000,0.35,192,1186828,3674
2979000,0.35,240,1254664,4592
2979000,0.5,100,1496809,2733
2979000,0.5,144,1543080,3936
2979000,0.5,192,1598630,5248
2979000,0.5,240,1700461,6560
2979000,0.65,100,2302673,3553
2979000,0.65,144,2311794,5117
2979000,0.65,192,2354405,6822
2979000,0.65,240,2401195,8528
2979000,0.8,100,4046376,4373
2979000,0.8,144,4036877,6298
2979000,0.8,192,4032949,8397
2979000,0.8,240,4084172,10496
3004000,0.2,100,755461,1093
3004000,0.2,144,839614,1574
3004000,0.2,192,902436,2099
3004000,0.2,240,988792,2624
3004000,0.35,100,1104606,1913
3004000,0.35,144,1140526,2755
3004000,0.35,192,1190684,3674
3004000,0.35,240,1272672,4592
3004000,0.5,100,1533093,2733
3004000,0.5,144,1566731,3936
3004000,0.5,192,1627350,5248
3004000,0.5,240,1689708,6560
3004000,0.65,100,2319200,3553
3004000,0.65,144,2355594,5117
3004000,0.65,192,2367461,6822
3004000,0.65,240,2425963,8528
3004000,0.8,100,4141052,4373
3004000,0.8,144,4134237,6298
3004000,0.8,192,4139526,8397
3004000,0.8,240,4136636,10496
3029000,0.2,100,659479,1093
3029000,0.2,144,718311,1574
3029000,0.2,192,786257,2099
3029000,0.2,240,868355,2624
3029000,0.35,100,911601,1913
3029000,0.35,144,962893,2755
3029000,0.35,192,1041166,3674
3029000,0.35,240,1108270,4592
3029000,0.5,100,1305711,2733
3029000,0.5,144,1324221,3936
3029000,0.5,192,1386304,5248
3029000,0.5,240,1450071,6560
3029000,0.65,100,1960387,3553
3029000,0.65,144,1970185,5117
3029000,0.65,192,1993276,6822
3029000,0.65,240,2044702,8528
3029000,0.8,100,3510895,4373
3029000,0.8,144,3455579,6298
3029000,0.8,192,3469408,8397
3029000,0.8,240,3443283,10496
3054000,0.2,100,728119,1093
3054000,0.2,144,778411,1574
3054000,0.2,192,874173,2099
3054000,0.2,240,933146,2624
3054000,0.35,100,1021082,1913
3054000,0.35,144,1068714,2755
3054000,0.35,192,1146200,3674
3054000,0.35,240,1218239,4592
3054000,0.5,100,1434702,2733
3054000,0.5,144,1476581,3936
3054000,0.5,192,1573367,5248
3054000,0.5,240,1590286,6560
3054000,0.65,100,2180284,3553
3054000,0.65,144,2191357,5117
3054000,0.65,192,2245436,6822
3054000,0.65,240,2283198,8528
3054000,0.8,100,3869650,4373
3054000,0.8,144,3876011,6298
3054000,0.8,192,3852508,8397
3054000,0.8,240,3887438,10496
3079000,0.2,100,650987,1093
3079000,0.2,144,694691,1574
3079000,0.2,192,771421,2099
3079000,0.2,240,842106,2624
3079000,0.35,100,903621,1913
3079000,0.35,144,948813,2755
3079000,0.35,192,1017570,3674
3079000,0.35,240,1061006,4592
3079000,0.5,100,1265193,2733
3079000,0.5,144,1303955,3936
3079000,0.5,192,1342370,5248
3079000,0.5,240,1413457,6560
3079000,0.65,100,1885293,3553
3079000,0.65,144,1923450,5117
3079000,0.65,192,1930437,6822
3079000,0.65,240,1978203,8528
3079000,0.8,100,3395331,4373
3079000,0.8,144,3337520,6298
3079000,0.8,192,3345304,8397
3079000,0.8,240,3357487,10496
904000,0.2,100,185030,1093
904000,0.2,144,261870,1574
904000,0.2,192,347226,2099
904000,0.2,240,430630,2624
904000,0.35,100,184542,1913
904000,0.35,144,261870,2755
904000,0.35,192,346982,3674
904000,0.35,240,431118,4592
904000,0.5,100,244886,2733
904000,0.5,144,261870,3936
904000,0.5,192,346006,5248
904000,0.5,240,430630,6560
904000,0.65,100,305261,3553
904000,0.65,144,320860,5117
904000,0.65,192,345762,6822
904000,0.65,240,430142,8528
904000,0.8,100,437053,4373
904000,0.8,144,407058,6298
904000,0.8,192,401257,8397
904000,0.8,240,430142,10496
929000,0.2,100,375351,1093
929000,0.2,144,437599,1574
929000,0.2,192,501153,2099
929000,0.2,240,575742,2624
929000,0.35,100,491073,1913
929000,0.35,144,549441,2755
929000,0.35,192,607407,3674
929000,0.35,240,678226,4592
929000,0.5,100,663881,2733
929000,0.5,144,710207,3936
929000,0.5,192,757949,5248
929000,0.5,240,820929,6560
929000,0.65,100,956511,3553
929000,0.65,144,988812,5117
929000,0.65,192,1022639,6822
929000,0.65,240,1060401,8528
929000,0.8,100,1666040,4373
929000,0.8,144,1633605,6298
929000,0.8,192,1618886,8397
929000,0.8,240,1642836,10496
954000,0.2,100,337706,1093
954000,0.2,144,387754,1574
954000,0.2,192,456188,2099
954000,0.2,240,529502,2624
954000,0.35,100,441410,1913
954000,0.35,144,487578,2755
954000,0.35,192,542372,3674
954000,0.35,240,612703,4592
954000,0.5,100,592220,2733
954000,0.5,144,627322,3936
954000,0.5,192,666713,5248
954000,0.5,240,730968,6560
954000,0.65,100,852188,3553
954000,0.65,144,849786,5117
954000,0.65,192,890445,6822
954000,0.65,240,918691,8528
954000,0.8,100,1460542,4373
954000,0.8,144,1398095,6298
954000,0.8,192,1377276,8397
954000,0.8,240,1377070,10496
979000,0.2,100,437506,1093
979000,0.2,144,503414,1574
979000,0.2,192,571360,2099
979000,0.2,240,644485,2624
979000,0.35,100,587938,1913
979000,0.35,144,652162,2755
979000,0.35,192,698660,3674
979000,0.35,240,776311,4592
979000,0.5,100,817557,2733
979000,0.5,144,846016,3936
979000,0.5,192,902298,5248
979000,0.5,240,958013,6560
979000,0.65,100,1188831,3553
979000,0.65,144,1216252,5117
979000,0.65,192,1237580,6822
979000,0.65,240,1290769,8528
979000,0.8,100,2075206,4373
979000,0.8,144,2020622,6298
979000,0.8,192,2031035,8397
979000,0.8,240,2048586,10496
1004000,0.2,100,459418,1093
1004000,0.2,144,521178,1574
1004000,0.2,192,586629,2099
1004000,0.2,240,659022,2624
1004000,0.35,100,631786,1913
1004000,0.35,144,665455,2755
1004000,0.35,192,744460,3674
1004000,0.35,240,808148,4592
1004000,0.5,100,861680,2733
1004000,0.5,144,901174,3936
1004000,0.5,192,951545,5248
1004000,0.5,240,1008236,6560
1004000,0.65,100,1276015,3553
1004000,0.65,144,1279225,5117
1004000,0.65,192,1314516,6822
1004000,0.65,240,1357890,8528
1004000,0.8,100,2226284,4373
1004000,0.8,144,2186041,6298
1004000,0.8,192,2182790,8397
1004000,0.8,240,2203080,10496
1029000,0.2,100,537117,1093
1029000,0.2,144,605221,1574
1029000,0.2,192,675119,2099
1029000,0.2,240,743120,2624
1029000,0.35,100,742439,1913
1029000,0.35,144,805931,2755
1029000,0.35,192,866392,3674
1029000,0.35,240,935204,4592
1029000,0.5,100,1037014,2733
1029000,0.5,144,1079192,3936
1029000,0.5,192,1133711,5248
1029000,0.5,240,1201626,6560
1029000,0.65,100,1542994,3553
1029000,0.65,144,1566267,5117
1029000,0.65,192,1592774,6822
1029000,0.65,240,1630292,8528
1029000,0.8,100,2702706,4373
1029000,0.8,144,2673498,6298
1029000,0.8,192,2697819,8397
1029000,0.8,240,2709758,10496
1054000,0.2,100,557043,1093
1054000,0.2,144,616607,1574
1054000,0.2,192,686261,2099
1054000,0.2,240,758410,2624
1054000,0.35,100,743577,1913
1054000,0.35,144,819513,2755
1054000,0.35,192,877778,3674
1054000,0.35,240,950494,4592
1054000,0.5,100,1068219,2733
1054000,0.5,144,1088925,3936
1054000,0.5,192,1169119,5248
1054000,0.5,240,1218191,6560
1054000,0.65,100,1566312,3553
1054000,0.65,144,1572938,5117
1054000,0.65,192,1628725,6822
1054000,0.65,240,1676979,8528
1054000,0.8,100,2738200,4373
1054000,0.8,144,2715336,6298
1054000,0.8,192,2712085,8397
1054000,0.8,240,2769896,10496
1079000,0.2,100,552407,1093
1079000,0.2,144,607091,1574
1079000,0.2,192,695045,2099
1079000,0.2,240,754018,2624
1079000,0.35,100,758028,1913
1079000,0.35,144,821520,2755
1079000,0.35,192,886074,3674
1079000,0.35,240,951769,4592
1079000,0.5,100,1072178,2733
1079000,0.5,144,1103809,3936
1079000,0.5,192,1146671,5248
1079000,0.5,240,1203362,6560
1079000,0.65,100,1569972,3553
1079000,0.65,144,1602029,5117
1079000,0.65,192,1624144,6822
1079000,0.65,240,1679962,8528
1079000,0.8,100,2765882,4373
1079000,0.8,144,2754431,6298
1079000,0.8,192,2758744,8397
1079000,0.8,240,2782206,10496
1104000,0.2,100,588770,1093
1104000,0.2,144,631986,1574
1104000,0.2,192,709936,2099
1104000,0.2,240,786233,2624
1104000,0.35,100,793202,1913
1104000,0.35,144,864014,2755
1104000,0.35,192,909780,3674
1104000,0.35,240,979379,4592
1104000,0.5,100,1117253,2733
1104000,0.5,144,1149671,3936
1104000,0.5,192,1204678,5248
1104000,0.5,240,1271617,6560
1104000,0.65,100,1648513,3553
1104000,0.65,144,1663191,5117
1104000,0.65,192,1716782,6822
1104000,0.65,240,1759180,8528
1104000,0.8,100,2921280,4373
1104000,0.8,144,2905437,6298
1104000,0.8,192,2923902,8397
1104000,0.8,240,2945900,10496
1129000,0.2,100,520185,1093
1129000,0.2,144,576333,1574
1129000,0.2,192,640375,2099
1129000,0.2,240,724724,2624
1129000,0.35,100,720675,1913
1129000,0.35,144,768551,2755
1129000,0.35,192,835545,3674
1129000,0.35,240,891480,4592
1129000,0.5,100,996967,2733
1129000,0.5,144,1027677,3936
1129000,0.5,192,1086588,5248
1129000,0.5,240,1138399,6560
1129000,0.65,100,1498321,3553
1129000,0.65,144,1483719,5117
1129000,0.65,192,1527306,6822
1129000,0.65,240,1575804,8528
1129000,0.8,100,2600785,4373
1129000,0.8,144,2577866,6298
1129000,0.8,192,2566319,8397
1129000,0.8,240,2579533,10496
1154000,0.2,100,525608,1093
1154000,0.2,144,587612,1574
1154000,0.2,192,644090,2099
1154000,0.2,240,738931,2624
1154000,0.35,100,721218,1913
1154000,0.35,144,768850,2755
1154000,0.35,192,836576,3674
1154000,0.35,240,904223,4592
1154000,0.5,100,1000005,2733
1154000,0.5,144,1045355,3936
1154000,0.5,192,1094262,5248
1154000,0.5,240,1148757,6560
1154000,0.65,100,1484334,3553
1154000,0.65,144,1497304,5117
1154000,0.65,192,1538207,6822
1154000,0.65,240,1576457,8528
1154000,0.8,100,2619659,4373
1154000,0.8,144,2585760,6298
1154000,0.8,192,2566948,8397
1154000,0.8,240,2605727,10496
1179000,0.2,100,451002,1093
1179000,0.2,144,510810,1574
1179000,0.2,192,580708,2099
1179000,0.2,240,648953,2624
1179000,0.35,100,617184,1913
1179000,0.35,144,663840,2755
1179000,0.35,192,725033,3674
1179000,0.35,240,793601,4592
1179000,0.5,100,844930,2733
1179000,0.5,144,880032,3936
1179000,0.5,192,926987,5248
1179000,0.5,240,988802,6560
1179000,0.65,100,1241061,3553
1179000,0.65,144,1254818,5117
1179000,0.65,192,1297429,6822
1179000,0.65,240,1322747,8528
1179000,0.8,100,2190948,4373
1179000,0.8,144,2138261,6298
1179000,0.8,192,2130130,8397
1179000,0.8,240,2148712,10496
1204000,0.2,100,589289,1093
1204000,0.2,144,658857,1574
1204000,0.2,192,726559,2099
1204000,0.2,240,810908,2624
1204000,0.35,100,833603,1913
1204000,0.35,144,873671,2755
1204000,0.35,192,950913,3674
1204000,0.35,240,1010996,4592
1204000,0.5,100,1142691,2733
1204000,0.5,144,1183161,3936
1204000,0.5,192,1253107,5248
1204000,0.5,240,1309066,6560
1204000,0.65,100,1698925,3553
1204000,0.65,144,1751478,5117
1204000,0.65,192,1788721,6822
1204000,0.65,240,1835755,8528
1204000,0.8,100,3019176,4373
1204000,0.8,144,3026269,6298
1204000,0.8,192,3078461,8397
1204000,0.8,240,3044284,10496
1229000,0.2,100,516250,1093
1229000,0.2,144,572886,1574
1229000,0.2,192,642540,2099
1229000,0.2,240,709565,2624
1229000,0.35,100,695780,1913
1229000,0.35,144,755856,2755
1229000,0.35,192,825833,3674
1229000,0.35,240,874881,4592
1229000,0.5,100,972340,2733
1229000,0.5,144,1026230,3936
1229000,0.5,192,1076168,5248
1229000,0.5,240,1113284,6560
1229000,0.65,100,1459834,3553
1229000,0.65,144,1449435,5117
1229000,0.65,192,1512054,6822
1229000,0.65,240,1545424,8528
1229000,0.8,100,2586440,4373
1229000,0.8,144,2529849,6298
1229000,0.8,192,2522938,8397
1229000,0.8,240,2540056,10496
1254000,0.2,100,591612,1093
1254000,0.2,144,629460,1574
1254000,0.2,192,697894,2099
1254000,0.2,240,782243,2624
1254000,0.35,100,792219,1913
1254000,0.35,144,852539,2755
1254000,0.35,192,914653,3674
1254000,0.35,240,1001088,4592
1254000,0.5,100,1133075,2733
1254000,0.5,144,1162077,3936
1254000,0.5,192,1227143,5248
1254000,0.5,240,1262118,6560
1254000,0.65,100,1665603,3553
1254000,0.65,144,1688632,5117
1254000,0.65,192,1720208,6822
1254000,0.65,240,1769194,8528
1254000,0.8,100,2965330,4373
1254000,0.8,144,2969739,6298
1254000,0.8,192,2934579,8397
1254000,0.8,240,2972870,10496
1279000,0.2,100,467436,1093
1279000,0.2,144,529684,1574
1279000,0.2,192,607146,2099
1279000,0.2,240,670999,2624
1279000,0.35,100,653059,1913
1279000,0.35,144,694103,2755
1279000,0.35,192,762616,3674
1279000,0.35,240,817520,4592
1279000,0.5,100,900600,2733
1279000,0.5,144,930523,3936
1279000,0.5,192,977045,5248
1279000,0.5,240,1039104,6560
1279000,0.65,100,1338407,3553
1279000,0.65,144,1332644,5117
1279000,0.65,192,1357199,6822
1279000,0.65,240,1409113,8528
1279000,0.8,100,2337462,4373
1279000,0.8,144,2295999,6298
1279000,0.8,192,2254196,8397
1279000,0.8,240,2261066,10496
1304000,0.2,100,587928,1093
1304000,0.2,144,659204,1574
1304000,0.2,192,726662,2099
1304000,0.2,240,804423,2624
1304000,0.35,100,822317,1913
1304000,0.35,144,882149,2755
1304000,0.35,192,950851,3674
1304000,0.35,240,1020694,4592
1304000,0.5,100,1157293,2733
1304000,0.5,144,1201612,3936
1304000,0.5,192,1243498,5248
1304000,0.5,240,1305313,6560
1304000,0.65,100,1744209,3553
1304000,0.65,144,1749182,5117
1304000,0.65,192,1796429,6822
1304000,0.65,240,1832239,8528
1304000,0.8,100,3111806,4373
1304000,0.8,144,3063755,6298
1304000,0.8,192,3049335,8397
1304000,0.8,240,3065178,10496
1329000,0.2,100,599475,1093
1329000,0.2,144,645375,1574
1329000,0.2,192,716249,2099
1329000,0.2,240,794254,2624
1329000,0.35,100,818626,1913
1329000,0.35,144,872114,2755
1329000,0.35,192,929647,3674
1329000,0.35,240,1018711,4592
1329000,0.5,100,1144464,2733
1329000,0.5,144,1173899,3936
1329000,0.5,192,1239697,5248
1329000,0.5,240,1311760,6560
1329000,0.65,100,1720424,3553
1329000,0.65,144,1741989,5117
1329000,0.65,192,1766056,6822
1329000,0.65,240,1814798,8528
1329000,0.8,100,3062339,4373
1329000,0.8,144,3037468,6298
1329000,0.8,192,3021041,8397
1329000,0.8,240,3030839,10496
1354000,0.2,100,615696,1093
1354000,0.2,144,665744,1574
1354000,0.2,192,749794,2099
1354000,0.2,240,829019,2624
1354000,0.35,100,866653,1913
1354000,0.35,144,917402,2755
1354000,0.35,192,970787,3674
1354000,0.35,240,1061614,4592
1354000,0.5,100,1205808,2733
1354000,0.5,144,1242130,3936
1354000,0.5,192,1314028,5248
1354000,0.5,240,1367059,6560
1354000,0.65,100,1806072,3553
1354000,0.65,144,1823245,5117
1354000,0.65,192,1859024,6822
1354000,0.65,240,1916306,8528
1354000,0.8,100,3217799,4373
1354000,0.8,144,3180783,6298
1354000,0.8,192,3189244,8397
1354000,0.8,240,3213627,10496
1379000,0.2,100,493331,1093
1379000,0.2,144,550211,1574
1379000,0.2,192,617669,2099
1379000,0.2,240,687622,2624
1379000,0.35,100,680339,1913
1379000,0.35,144,726995,2755
1379000,0.35,192,774280,3674
1379000,0.35,240,851388,4592
1379000,0.5,100,949761,2733
1379000,0.5,144,977055,3936
1379000,0.5,192,1017477,5248
1379000,0.5,240,1078505,6560
1379000,0.65,100,1397524,3553
1379000,0.65,144,1408841,5117
1379000,0.65,192,1424557,6822
1379000,0.65,240,1472811,8528
1379000,0.8,100,2496090,4373
1379000,0.8,144,2433698,6298
1379000,0.8,192,2406291,8397
1379000,0.8,240,2417742,10496
1404000,0.2,100,597310,1093
1404000,0.2,144,672002,1574
1404000,0.2,192,732329,2099
1404000,0.2,240,816001,2624
1404000,0.35,100,837555,1913
1404000,0.35,144,881771,2755
1404000,0.35,192,934857,3674
1404000,0.35,240,1031784,4592
1404000,0.5,100,1173074,2733
1404000,0.5,144,1217149,3936
1404000,0.5,192,1280507,5248
1404000,0.5,240,1328414,6560
1404000,0.65,100,1765956,3553
1404000,0.65,144,1785081,5117
1404000,0.65,192,1802804,6822
1404000,0.65,240,1854718,8528
1404000,0.8,100,3120652,4373
1404000,0.8,144,3101149,6298
1404000,0.8,192,3095702,8397
1404000,0.8,240,3120872,10496
1429000,0.2,100,640268,1093
1429000,0.2,144,705200,1574
1429000,0.2,192,772902,2099
1429000,0.2,240,847735,2624
1429000,0.35,100,912295,1913
1429000,0.35,144,963343,2755
1429000,0.35,192,1003741,3674
1429000,0.35,240,1079928,4592
1429000,0.5,100,1257368,2733
1429000,0.5,144,1301498,3936
1429000,0.5,192,1359976,5248
1429000,0.5,240,1416856,6560
1429000,0.65,100,1888091,3553
1429000,0.65,144,1919605,5117
1429000,0.65,192,1969048,6822
1429000,0.65,240,2004126,8528
1429000,0.8,100,3423152,4373
1429000,0.8,144,3352409,6298
1429000,0.8,192,3371362,8397
1429000,0.8,240,3408244,10496
1454000,0.2,100,659465,1093
1454000,0.2,144,715125,1574
1454000,0.2,192,797711,2099
1454000,0.2,240,865468,2624
1454000,0.35,100,926722,1913
1454000,0.35,144,963862,2755
1454000,0.35,192,1028471,3674
1454000,0.35,240,1103139,4592
1454000,0.5,100,1287332,2733
1454000,0.5,144,1290470,3936
1454000,0.5,192,1398669,5248
1454000,0.5,240,1440720,6560
1454000,0.65,100,1900219,3553
1454000,0.65,144,1961556,5117
1454000,0.65,192,1993919,6822
1454000,0.65,240,2026313,8528
1454000,0.8,100,3452288,4373
1454000,0.8,144,3339577,6298
1454000,0.8,192,3413729,8397
1454000,0.8,240,3409564,10496
1479000,0.2,100,664809,1093
1479000,0.2,144,711685,1574
1479000,0.2,192,799151,2099
1479000,0.2,240,874716,2624
1479000,0.35,100,914797,1913
1479000,0.35,144,986585,2755
1479000,0.35,192,1037286,3674
1479000,0.35,240,1097070,4592
1479000,0.5,100,1287528,2733
1479000,0.5,144,1334342,3936
1479000,0.5,192,1394229,5248
1479000,0.5,240,1444088,6560
1479000,0.65,100,1925578,3553
1479000,0.65,144,1947875,5117
1479000,0.65,192,2022206,6822
1479000,0.65,240,2065336,8528
1479000,0.8,100,3461959,4373
1479000,0.8,144,3447092,6298
1479000,0.8,192,3467564,8397
1479000,0.8,240,3462667,10496
1504000,0.2,100,664022,1093
1504000,0.2,144,699430,1574
1504000,0.2,192,797144,2099
1504000,0.2,240,870757,2624
1504000,0.35,100,913278,1913
1504000,0.35,144,970426,2755
1504000,0.35,192,1048699,3674
1504000,0.35,240,1109947,4592
1504000,0.5,100,1294738,2733
1504000,0.5,144,1352288,3936
1504000,0.5,192,1384658,5248
1504000,0.5,240,1448181,6560
1504000,0.65,100,1939864,3553
1504000,0.65,144,1952102,5117
1504000,0.65,192,2010817,6822
1504000,0.65,240,2031743,8528
1504000,0.8,100,3478276,4373
1504000,0.8,144,3403141,6298
1504000,0.8,192,3450398,8397
1504000,0.8,240,3470200,10496
1529000,0.2,100,636278,1093
1529000,0.2,144,687546,1574
1529000,0.2,192,758176,2099
1529000,0.2,240,844233,2624
1529000,0.35,100,868124,1913
1529000,0.35,144,944304,2755
1529000,0.35,192,993974,3674
1529000,0.35,240,1080409,4592
1529000,0.5,100,1234394,2733
1529000,0.5,144,1273156,3936
1529000,0.5,192,1336215,5248
1529000,0.5,240,1397786,6560
1529000,0.65,100,1840466,3553
1529000,0.65,144,1892531,5117
1529000,0.65,192,1882194,6822
1529000,0.65,240,1966804,8528
1529000,0.8,100,3315080,4373
1529000,0.8,144,3266297,6298
1529000,0.8,192,3269878,8397
1529000,0.8,240,3308224,10496
1554000,0.2,100,651437,1093
1554000,0.2,144,699533,1574
1554000,0.2,192,781143,2099
1554000,0.2,240,850364,2624
1554000,0.35,100,897356,1913
1554000,0.35,144,958597,2755
1554000,0.35,192,1016862,3674
1554000,0.35,240,1077189,4592
1554000,0.5,100,1271166,2733
1554000,0.5,144,1318712,3936
1554000,0.5,192,1355419,5248
1554000,0.5,240,1428458,6560
1554000,0.65,100,1880063,3553
1554000,0.65,144,1920660,5117
1554000,0.65,192,1947167,6822
1554000,0.65,240,2013233,8528
1554000,0.8,100,3383971,4373
1554000,0.8,144,3354220,6298
1554000,0.8,192,3327356,8397
1554000,0.8,240,3390047,10496
1579000,0.2,100,621497,1093
1579000,0.2,144,682281,1574
1579000,0.2,192,748952,2099
1579000,0.2,240,814324,2624
1579000,0.35,100,857460,1913
1579000,0.35,144,903628,2755
1579000,0.35,192,975313,3674
1579000,0.35,240,1047785,4592
1579000,0.5,100,1207595,2733
1579000,0.5,144,1231473,3936
1579000,0.5,192,1292879,5248
1579000,0.5,240,1349759,6560
1579000,0.65,100,1812141,3553
1579000,0.65,144,1816870,5117
1579000,0.65,192,1866313,6822
1579000,0.65,240,1902367,8528
1579000,0.8,100,3206513,4373
1579000,0.8,144,3170961,6298
1579000,0.8,192,3170638,8397
1579000,0.8,240,3196729,10496
1604000,0.2,100,670129,1093
1604000,0.2,144,737989,1574
1604000,0.2,192,804172,2099
1604000,0.2,240,881744,2624
1604000,0.35,100,937661,1913
1604000,0.35,144,1006521,2755
1604000,0.35,192,1072838,3674
1604000,0.35,240,1136038,4592
1604000,0.5,100,1324630,2733
1604000,0.5,144,1372176,3936
1604000,0.5,192,1449875,5248
1604000,0.5,240,1494854,6560
1604000,0.65,100,1979877,3553
1604000,0.65,144,2028526,5117
1604000,0.65,192,2075773,6822
1604000,0.65,240,2092307,8528
1604000,0.8,100,3534579,4373
1604000,0.8,144,3473108,6298
1604000,0.8,192,3519877,8397
1604000,0.8,240,3556271,10496
1629000,0.2,100,681329,1093
1629000,0.2,144,737965,1574
1629000,0.2,192,809815,2099
1629000,0.2,240,902948,2624
1629000,0.35,100,965618,1913
1629000,0.35,144,1000562,2755
1629000,0.35,192,1087564,3674
1629000,0.35,240,1143987,4592
1629000,0.5,100,1331524,2733
1629000,0.5,144,1394930,3936
1629000,0.5,192,1423341,5248
1629000,0.5,240,1487108,6560
1629000,0.65,100,1995641,3553
1629000,0.65,144,2020134,5117
1629000,0.65,192,2088121,6822
1629000,0.65,240,2127347,8528
1629000,0.8,100,3590641,4373
1629000,0.8,144,3550209,6298
1629000,0.8,192,3528658,8397
1629000,0.8,240,3569633,10496
1654000,0.2,100,686020,1093
1654000,0.2,144,761444,1574
1654000,0.2,192,818410,2099
1654000,0.2,240,895195,2624
1654000,0.35,100,951277,1913
1654000,0.35,144,999885,2755
1654000,0.35,192,1076450,3674
1654000,0.35,240,1140138,4592
1654000,0.5,100,1336026,2733
1654000,0.5,144,1404068,3936
