height,c,L,size,attack_cost
1504000,0.8,144,3550740,6298
1504000,0.8,192,3545537,8397
1504000,0.8,240,3558940,10496
1529000,0.2,100,546709,1093
1529000,0.2,144,602558,1574
1529000,0.2,192,650496,2099
1529000,0.2,240,737340,2624
1529000,0.35,100,753818,1913
1529000,0.35,144,774366,2755
1529000,0.35,192,859227,3674
1529000,0.35,240,918035,4592
1529000,0.5,100,1022309,2733
1529000,0.5,144,1059851,3936
1529000,0.5,192,1083925,5248
1529000,0.5,240,1163253,6560
1529000,0.65,100,1501363,3553
1529000,0.65,144,1544156,5117
1529000,0.65,192,1551387,6822
1529000,0.65,240,1597445,8528
1529000,0.8,100,2735103,4373
1529000,0.8,144,2605068,6298
1529000,0.8,192,2630176,8397
1529000,0.8,240,2631867,10496
1554000,0.2,100,671947,1093
1554000,0.2,144,727906,1574
1554000,0.2,192,803849,2099
1554000,0.2,240,881665,2624
1554000,0.35,100,914512,1913
1554000,0.35,144,975564,2755
1554000,0.35,192,1044266,3674
1554000,0.35,240,1125089,4592
1554000,0.5,100,1287439,2733
1554000,0.5,144,1335906,3936
1554000,0.5,192,1402192,5248
1554000,0.5,240,1455955,6560
1554000,0.65,100,1939978,3553
1554000,0.65,144,1963007,5117
1554000,0.65,192,2013615,6822
1554000,0.65,240,2034297,8528
1554000,0.8,100,3456379,4373
1554000,0.8,144,3435467,6298
1554000,0.8,192,3416600,8397
1554000,0.8,240,3443911,10496
1579000,0.2,100,712812,1093
1579000,0.2,144,745103,1574
1579000,0.2,192,833545,2099
1579000,0.2,240,888126,2624
1579000,0.35,100,989867,1913
1579000,0.35,144,1046771,2755
1579000,0.35,192,1093812,3674
1579000,0.35,240,1171463,4592
1579000,0.5,100,1375056,2733
1579000,0.5,144,1397171,3936
1579000,0.5,192,1464189,5248
1579000,0.5,240,1552356,6560
1579000,0.65,100,2026035,3553
1579000,0.65,144,2080784,5117
1579000,0.65,192,2100703,6822
1579000,0.65,240,2169453,8528
1579000,0.8,100,3616427,4373
1579000,0.8,144,3640356,6298
1579000,0.8,192,3641308,8397
1579000,0.8,240,3665203,10496
1604000,0.2,100,715496,1093
1604000,0.2,144,760853,1574
1604000,0.2,192,829586,2099
1604000,0.2,240,906560,2624
1604000,0.35,100,997376,1913
1604000,0.35,144,1044953,2755
1604000,0.35,192,1103706,3674
1604000,0.35,240,1183309,4592
1604000,0.5,100,1385383,2733
1604000,0.5,144,1435125,3936
1604000,0.5,192,1474461,5248
1604000,0.5,240,1524320,6560
1604000,0.65,100,2102431,3553
1604000,0.65,144,2088561,5117
1604000,0.65,192,2124096,6822
1604000,0.65,240,2177962,8528
1604000,0.8,100,3718168,4373
1604000,0.8,144,3696957,6298
1604000,0.8,192,3672533,8397
1604000,0.8,240,3703016,10496
1629000,0.2,100,674191,1093
1629000,0.2,144,731315,1574
1629000,0.2,192,784810,2099
1629000,0.2,240,868726,2624
1629000,0.35,100,944541,1913
1629000,0.35,144,973141,2755
1629000,0.35,192,1045802,3674
1629000,0.35,240,1118329,4592
1629000,0.5,100,1319090,2733
1629000,0.5,144,1374200,3936
1629000,0.5,192,1416086,5248
1629000,0.5,240,1464182,6560
1629000,0.65,100,1998596,3553
1629000,0.65,144,1984049,5117
1629000,0.65,192,2050328,6822
1629000,0.65,240,2045634,8528
1629000,0.8,100,3510828,4373
1629000,0.8,144,3532805,6298
1629000,0.8,192,3475441,8397
1629000,0.8,240,3485916,10496
1654000,0.2,100,738109,1093
1654000,0.2,144,779861,1574
1654000,0.2,192,877874,2099
1654000,0.2,240,933864,2624
1654000,0.35,100,1034794,1913
1654000,0.35,144,1097066,2755
1654000,0.35,192,1151128,3674
1654000,0.35,240,1213651,4592
1654000,0.5,100,1457614,2733
1654000,0.5,144,1510040,3936
1654000,0.5,192,1553390,5248
1654000,0.5,240,1624477,6560
1654000,0.65,100,2179384,3553
1654000,0.65,144,2188749,5117
1654000,0.65,192,2205984,6822
1654000,0.65,240,2283030,8528
1654000,0.8,100,3930390,4373
1654000,0.8,144,3840859,6298
1654000,0.8,192,3908667,8397
1654000,0.8,240,3884982,10496
1679000,0.2,100,692003,1093
1679000,0.2,144,746931,1574
1679000,0.2,192,809265,2099
1679000,0.2,240,885806,2624
1679000,0.35,100,949366,1913
1679000,0.35,144,1000658,2755
1679000,0.35,192,1052335,3674
1679000,0.35,240,1118951,4592
1679000,0.5,100,1358807,2733
1679000,0.5,144,1385070,3936
1679000,0.5,192,1409632,5248
1679000,0.5,240,1476327,6560
1679000,0.65,100,2029474,3553
1679000,0.65,144,2051716,5117
1679000,0.65,192,2053335,6822
1679000,0.65,240,2093537,8528
1679000,0.8,100,3642313,4373
1679000,0.8,144,3545462,6298
1679000,0.8,192,3494442,8397
1679000,0.8,240,3548349,10496
1704000,0.2,100,397119,1093
1704000,0.2,144,446679,1574
1704000,0.2,192,517553,2099
1704000,0.2,240,582626,2624
1704000,0.35,100,538272,1913
1704000,0.35,144,583464,2755
1704000,0.35,192,623563,3674
1704000,0.35,240,690777,4592
1704000,0.5,100,735535,2733
1704000,0.5,144,745993,3936
1704000,0.5,192,803196,5248
1704000,0.5,240,823531,6560
1704000,0.65,100,1069212,3553
1704000,0.65,144,1051438,5117
1704000,0.65,192,1044517,6822
1704000,0.65,240,1103751,8528
1704000,0.8,100,1863031,4373
1704000,0.8,144,1773256,6298
1704000,0.8,192,1683629,8397
1704000,0.8,240,1675127,10496
1729000,0.2,100,749189,1093
1729000,0.2,144,826321,1574
1729000,0.2,192,895188,2099
1729000,0.2,240,985692,2624
1729000,0.35,100,1078931,1913
1729000,0.35,144,1136323,2755
1729000,0.35,192,1173738,3674
1729000,0.35,240,1274868,4592
1729000,0.5,100,1533485,2733
1729000,0.5,144,1549555,3936
1729000,0.5,192,1598950,5248
1729000,0.5,240,1675350,6560
1729000,0.65,100,2319479,3553
1729000,0.65,144,2313960,5117
1729000,0.65,192,2371943,6822
1729000,0.65,240,2439229,8528
1729000,0.8,100,4077758,4373
1729000,0.8,144,4087834,6298
1729000,0.8,192,4076775,8397
1729000,0.8,240,4119702,10496
1754000,0.2,100,777304,1093
1754000,0.2,144,817348,1574
1754000,0.2,192,922437,2099
1754000,0.2,240,982142,2624
1754000,0.35,100,1086959,1913
1754000,0.35,144,1132151,2755
1754000,0.35,192,1205489,3674
1754000,0.35,240,1283140,4592
1754000,0.5,100,1516247,2733
1754000,0.5,144,1578189,3936
1754000,0.5,192,1631000,5248
1754000,0.5,240,1716971,6560
1754000,0.65,100,2304114,3553
