height,c,L,size,attack_cost
1204000,0.35,192,1050098,3674
1204000,0.35,240,1126773,4592
1204000,0.5,100,1309540,2733
1204000,0.5,144,1356598,3936
1204000,0.5,192,1426001,5248
1204000,0.5,240,1482448,6560
1204000,0.65,100,1933562,3553
1204000,0.65,144,1998803,5117
1204000,0.65,192,2006223,6822
1204000,0.65,240,2069416,8528
1204000,0.8,100,3463311,4373
1204000,0.8,144,3454599,6298
1204000,0.8,192,3478432,8397
1204000,0.8,240,3469631,10496
1229000,0.2,100,669428,1093
1229000,0.2,144,726607,1574
1229000,0.2,192,814506,2099
1229000,0.2,240,873967,2624
1229000,0.35,100,943091,1913
1229000,0.35,144,1001947,2755
1229000,0.35,192,1068209,3674
1229000,0.35,240,1133660,4592
1229000,0.5,100,1306667,2733
1229000,0.5,144,1368609,3936
1229000,0.5,192,1420932,5248
1229000,0.5,240,1468351,6560
1229000,0.65,100,1973444,3553
1229000,0.65,144,1973970,5117
1229000,0.65,192,2056164,6822
1229000,0.65,240,2090943,8528
1229000,0.8,100,3443035,4373
1229000,0.8,144,3488924,6298
1229000,0.8,192,3516417,8397
1229000,0.8,240,3497911,10496
1254000,0.2,100,666799,1093
1254000,0.2,144,738807,1574
1254000,0.2,192,812609,2099
1254000,0.2,240,870362,2624
1254000,0.35,100,945287,1913
1254000,0.35,144,1002923,2755
1254000,0.35,192,1070460,3674
1254000,0.35,240,1125852,4592
1254000,0.5,100,1296718,2733
1254000,0.5,144,1362320,3936
1254000,0.5,192,1394879,5248
1254000,0.5,240,1482558,6560
1254000,0.65,100,1968863,3553
1254000,0.65,144,1996772,5117
1254000,0.65,192,2036943,6822
1254000,0.65,240,2113745,8528
1254000,0.8,100,3502736,4373
1254000,0.8,144,3529105,6298
1254000,0.8,192,3525610,8397
1254000,0.8,240,3546632,10496
1279000,0.2,100,671435,1093
1279000,0.2,144,739051,1574
1279000,0.2,192,800220,2099
1279000,0.2,240,875730,2624
1279000,0.35,100,942170,1913
1279000,0.35,144,1015666,2755
1279000,0.35,192,1059968,3674
1279000,0.35,240,1155919,4592
1279000,0.5,100,1336545,2733
1279000,0.5,144,1367987,3936
1279000,0.5,192,1446662,5248
1279000,0.5,240,1477489,6560
1279000,0.65,100,1978489,3553
1279000,0.65,144,2006587,5117
1279000,0.65,192,2063350,6822
1279000,0.65,240,2091840,8528
1279000,0.8,100,3572685,4373
1279000,0.8,144,3551230,6298
1279000,0.8,192,3553103,8397
1279000,0.8,240,3555581,10496
1304000,0.2,100,675638,1093
1304000,0.2,144,735934,1574
