height,c,L,size,attack_cost
904000,0.35,192,978114,3674
904000,0.35,192,986898,3674
904000,0.35,192,980066,3674
904000,0.35,192,984214,3674
904000,0.35,192,985434,3674
904000,0.35,192,981774,3674
904000,0.35,192,985678,3674
904000,0.35,192,974454,3674
904000,0.35,192,975674,3674
904000,0.35,192,988362,3674
904000,0.35,192,983970,3674
904000,0.35,192,986654,3674
904000,0.35,192,985678,3674
904000,0.35,192,985678,3674
904000,0.35,192,984702,3674
904000,0.35,192,980798,3674
904000,0.35,192,977870,3674
904000,0.35,192,984702,3674
904000,0.35,192,985678,3674
904000,0.35,192,984946,3674
904000,0.35,192,973966,3674
904000,0.35,192,975430,3674
904000,0.35,192,980066,3674
904000,0.35,192,987142,3674
904000,0.35,192,987630,3674
904000,0.35,240,1065525,4592
904000,0.35,240,1068453,4592
904000,0.35,240,1065037,4592
904000,0.35,240,1065769,4592
904000,0.35,240,1065281,4592
904000,0.35,240,1066745,4592
904000,0.35,240,1066501,4592
904000,0.35,240,1069429,4592
904000,0.35,240,1059913,4592
904000,0.35,240,1069673,4592
904000,0.35,240,1069185,4592
904000,0.35,240,1064061,4592
904000,0.35,240,1067721,4592
904000,0.35,240,1065769,4592
904000,0.35,240,1065037,4592
904000,0.35,240,1065769,4592
904000,0.35,240,1065281,4592
904000,0.35,240,1065037,4592
904000,0.35,240,1059669,4592
904000,0.35,240,1068941,4592
904000,0.35,240,1062353,4592
904000,0.35,240,1069185,4592
904000,0.35,240,1065769,4592
904000,0.35,240,1066013,4592
904000,0.35,240,1065037,4592
904000,0.35,240,1068453,4592
904000,0.35,240,1066745,4592
904000,0.35,240,1066745,4592
904000,0.35,240,1065281,4592
904000,0.35,240,1053813,4592
904000,0.5,100,1140358,2733
904000,0.5,100,1144262,2733
904000,0.5,100,1135234,2733
904000,0.5,100,1148166,2733
904000,0.5,100,1129866,2733
904000,0.5,100,1141578,2733
904000,0.5,100,1135722,2733
904000,0.5,100,1136942,2733
904000,0.5,100,1135722,2733
904000,0.5,100,1133526,2733
904000,0.5,100,1139138,2733
904000,0.5,100,1143774,2733
904000,0.5,100,1126938,2733
904000,0.5,100,1137918,2733
904000,0.5,100,1138406,2733
904000,0.5,100,1145482,2733
904000,0.5,100,1142310,2733
904000,0.5,100,1135722,2733
904000,0.5,100,1145726,2733
904000,0.5,100,1136210,2733
904000,0.5,100,1144506,2733
904000,0.5,100,1143042,2733
904000,0.5,100,1142310,2733
904000,0.5,100,1134746,2733
904000,0.5,100,1140602,2733
904000,0.5,100,1140358,2733
904000,0.5,100,1143774,2733
904000,0.5,100,1142554,2733
904000,0.5,100,1146458,2733
904000,0.5,100,1146458,2733
